SubjId,Day,ActType,frequency,DietType,frequency,HoursSleep,slpType,Morningness,Eveningness,Lark,Owl
066,1.7.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 2, 12, 1, 2, 0, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[3, 1, 1, 2, 1, 0, 0, 0, 1, 1, 1]",6.2,0,1,1,0,0
066,1.8.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 8, 1, 4, 0, 1, 4]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[3, 2, 2, 3, 1, 0, 1, 0, 1, 1, 1]",10.687778,4,0,0,0,0
066,1.9.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 1, 1, 6, 0, 1, 4]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 2, 3, 2, 0, 1, 0, 2, 1, 1]",8.136667,2,1,1,0,0
066,1.10.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 4, 1, 3, 0, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 2, 1, 3, 2, 1, 1, 0, 2, 1, 1]",8.948889,2,1,0,1,0
066,1.11.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 2, 3, 5, 0, 4, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",6.334444,0,1,1,0,0
066,1.12.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 14, 1, 1, 0, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]",7.657778,1,1,0,1,0
067,12.8.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 0, 2, 2, 2, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 2, 2, 2, 2, 1, 0, 2, 2, 1, 1]",8.01,2,1,0,1,0
067,12.9.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 0, 2, 2, 2, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 2, 1, 2, 2, 1, 0, 1, 3, 2, 1]",8.511111,2,1,0,1,0
067,12.10.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 0, 4, 1, 2, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 2, 2, 2, 2, 1, 0, 1, 3, 2, 1]",9.495556,3,1,0,1,0
068,12.8.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 2, 0, 0, 1, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0]",9.167778,3,0,1,0,1
068,12.9.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 2, 0, 0, 1, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0]",7.731111,1,0,1,0,1
068,12.10.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 5, 0, 1, 2, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 0, 1, 0, 1, 0, 2, 1, 0]",8.574444,2,0,1,0,1
068,12.11.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 5, 0, 1, 2, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 0, 1, 0, 1, 2, 2, 1, 1]",7.157778,1,0,1,0,1
068,12.12.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 5, 0, 1, 2, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 1, 1, 0, 1, 2, 2, 1, 1]",9.073333,3,0,1,0,1
068,12.13.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 3, 5, 0, 1, 2, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 1, 1, 0, 1, 2, 1, 1, 1]",8.063333,2,0,1,0,1
068,12.14.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 5, 0, 1, 2, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",7.813333,1,0,1,0,1
068,12.15.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 7, 5, 0, 2, 2, 1, 3]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1]",9.448889,3,1,0,1,0
068,12.16.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 4, 5, 2, 1, 2, 1, 3]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 1, 1, 0, 1, 1, 3, 2, 1]",8.927778,2,1,0,1,0
068,12.17.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 5, 3, 5, 2, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 1, 1, 0, 1, 1, 2, 2, 1]",5.782222,0,0,1,0,1
068,12.18.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 4, 2, 3, 5, 2, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 1, 3, 0, 1, 1, 1, 2, 1]",10.626667,4,0,0,0,0
068,12.19.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[4, 4, 2, 3, 5, 2, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 1, 2, 0, 1, 1, 2, 2, 1]",10.188889,4,0,0,0,0
068,12.20.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[4, 4, 2, 3, 5, 2, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 2, 0, 2, 1, 1, 2, 1]",10.313333,4,0,1,0,1
069,12.8.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 2, 0, 0, 1, 0, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",8.751111,2,0,1,0,1
069,12.10.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 3, 0, 0, 1, 0, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0]",7.96,1,0,1,0,1
069,12.12.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 4, 3, 0, 1, 0, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 1, 0, 1, 0, 0, 2, 1, 1]",8.73,2,0,1,0,1
069,12.13.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 3, 0, 1, 0, 0, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 0, 1, 0, 0, 2, 1, 1]",8.334444,2,0,1,0,1
069,12.15.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 1, 0, 1, 0, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 1]",10.813333,4,0,0,0,0
069,12.16.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 7, 1, 0, 1, 0, 0, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 2, 0, 1, 2, 0, 3, 1, 1]",11.303333,4,0,0,0,0
069,12.18.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 1, 1, 1, 0, 2, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 2, 0, 1, 2, 2, 1, 3, 1]",11.928889,4,1,0,1,0
069,12.20.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 5, 6, 1, 1, 0, 2, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 3, 2, 0, 1, 1, 1, 3, 1, 1]",12.553333,4,0,0,0,0
069,12.21.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 1, 1, 1, 0, 2, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 2, 2, 0, 1, 1, 1, 1, 1, 1]",9.717778,3,1,0,1,0
070,1.6.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 4, 2, 0, 0, 0, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1]",7.324444,1,1,0,1,0
070,1.7.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 4, 2, 0, 1, 1, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 0, 0, 0, 0, 0, 1, 3, 1, 1]",8.511111,2,1,0,1,0
070,1.8.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 4, 2, 0, 1, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 0, 0, 0, 0, 1, 1, 3, 1, 1]",7.104444,1,1,0,1,0
070,1.9.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 3, 2, 0, 1, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 0, 0, 0, 1, 1, 3, 1, 1]",8.177778,2,1,1,0,0
070,1.11.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 2, 2, 1, 1, 2, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",7.72,1,1,0,1,0
070,1.12.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 2, 2, 2, 1, 1, 2, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 0, 0, 1, 1, 1, 3, 1, 1]",6.851111,0,1,0,1,0
071,1.13.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 4, 4, 1, 0, 2, 1, 3]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 2, 3, 1, 0, 1, 2, 0, 1, 1, 1]",10.687778,4,0,0,0,0
071,1.14.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 4, 1, 1, 2, 1, 4]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 1, 0, 1, 2, 0, 1, 1, 1]",9.177778,3,1,0,1,0
071,1.15.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 4, 1, 1, 2, 2, 3]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 2, 2, 1, 0, 1, 4, 0, 1, 1, 1]",8.386667,2,1,0,1,0
071,1.16.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 4, 1, 1, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 2, 3, 1, 1, 1, 3, 0, 2, 1, 1]",5.855556,0,1,1,0,0
071,1.17.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 6, 1, 1, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 2, 1, 1, 1, 3, 0, 4, 1, 1]",10.501111,4,0,0,0,0
071,1.18.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 4, 1, 3, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 2, 1, 1, 1, 2, 0, 3, 1, 1]",8.167778,2,1,1,0,0
071,1.19.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 4, 1, 3, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 2, 2, 1, 1, 1, 1, 0, 1, 3, 1]",7.354444,1,1,1,0,0
072,1.6.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 4, 0, 0, 2, 0, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",7.803333,1,1,0,1,0
072,1.7.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 4, 0, 1, 1, 1, 3, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 1, 0, 0, 1, 0, 3, 1, 0]",8.2,2,1,0,1,0
072,1.8.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 5, 4, 2, 4, 1, 3, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 2, 0, 0, 2, 0, 2, 1, 0]",8.428889,2,1,0,1,0
072,1.9.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 5, 4, 4, 6, 1, 5, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 1, 0, 0, 1, 2, 1, 1, 0]",9.855556,3,1,0,1,0
072,1.10.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 4, 4, 6, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 1, 1, 0, 1, 2, 4, 1, 1]",8.886667,2,1,0,1,0
072,1.11.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 4, 4, 6, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 1, 1, 0, 1, 2, 2, 1, 1]",7.937778,1,1,0,1,0
072,1.12.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 6, 4, 4, 2, 1, 2, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 1, 1, 0, 2, 2, 3, 1, 1]",8.324444,2,1,0,1,0
073,1.8.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[3, 1, 1, 0, 2, 0, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 1, 1, 0, 0, 1, 3, 0, 0]",10.365556,4,1,0,1,0
073,1.9.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[5, 1, 17, 0, 2, 1, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 1, 2, 1, 0, 1, 1, 2, 0, 1]",9.813333,3,1,0,1,0
073,1.10.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[3, 1, 17, 0, 2, 1, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10.72,4,0,0,0,0
073,1.11.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[4, 1, 6, 0, 2, 1, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 2, 1, 1, 0, 1, 1, 1, 0, 1]",7.72,1,1,0,1,0
073,1.12.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[5, 2, 2, 1, 2, 1, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",8.512222,2,1,0,1,0
073,1.13.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[4, 2, 2, 1, 2, 1, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1]",7.011111,1,1,1,0,0
073,1.14.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[3, 1, 5, 1, 2, 1, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1]",8.72,2,1,0,1,0
073,1.15.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[5, 1, 10, 1, 2, 1, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 1, 1, 1, 1, 2, 1, 2, 1, 1]",10.48,4,1,0,1,0
073,1.16.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[3, 8, 4, 2, 2, 1, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 1, 1, 1, 1, 2, 1, 2, 1, 1]",11.698889,4,0,0,0,0
074,11.27.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 1, 8, 2, 1, 0, 3, 0]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 3, 2, 2, 0, 0, 1, 0, 2, 1, 0]",7.385556,1,1,0,1,0
074,11.28.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 1, 6, 2, 1, 0, 1, 0]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 2, 2, 3, 0, 0, 2, 0, 3, 2, 0]",8.022222,2,1,0,1,0
074,11.29.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 8, 1, 5, 0, 6, 0]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 3, 1, 2, 0, 1, 2, 0, 1, 2, 1]",9.855556,3,1,0,1,0
074,11.30.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 2, 1, 5, 0, 2, 0]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 3, 1, 3, 1, 1, 1, 0, 1, 1, 1]",6.708889,0,1,1,0,0
074,12.1.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 2, 2, 1, 1, 5, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 2, 1, 2, 1, 1, 2, 0, 4, 1, 1]",8.491111,2,1,0,1,0
074,12.2.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 4, 1, 2, 1, 6, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 1, 2, 1, 1, 1, 2, 0, 4, 1, 1]",9.052222,3,1,0,1,0
